CustomerID,Recency,Frequency,Monetary,RecencyScore,FrequencyScore,MonetaryScore,RFM_SCORE,Segment
16765.0,293,1,8.5,1,2,1,121,Hibernating
16766.0,272,2,96.4,1,3,3,133,At_Risk
16767.0,30,11,357.92999999999995,4,5,4,454,Loyal_Customers
16768.0,47,3,217.50999999999996,3,4,4,344,Loyal_Customers
16769.0,259,1,187.75,1,2,4,124,Hibernating
16770.0,57,5,331.72,3,4,4,344,Loyal_Customers
16771.0,32,5,728.2900000000001,4,4,5,445,Loyal_Customers
16773.0,56,1,72.02,3,2,2,322,About_to_Sleep
16774.0,67,4,118.66999999999999,3,4,3,343,Loyal_Customers
16775.0,9,11,733.89,5,5,5,555,Best Customers
16776.0,59,1,147.20000000000005,3,2,3,323,About_to_Sleep
16777.0,79,2,180.19,2,3,4,234,At_Risk
16778.0,73,2,37.84,2,3,1,231,At_Risk
16779.0,1,22,790.35,5,5,5,555,Best Customers
16780.0,99,2,155.57999999999998,2,3,3,233,At_Risk
16781.0,371,1,85.14999999999999,1,2,2,122,Hibernating
16782.0,9,13,692.0999999999999,5,5,5,555,Best Customers
16784.0,19,1,13.45,4,2,1,421,Potential_Loyalists
16788.0,122,2,358.65,2,3,5,235,At_Risk
16789.0,7,1,14.45,5,2,1,521,Potential_Loyalists
16790.0,3,6,219.79,5,5,4,554,Best Customers
16791.0,28,7,935.1299999999999,4,5,5,455,Loyal_Customers
16792.0,281,2,48.02000000000001,1,3,2,132,At_Risk
16793.0,56,1,38.830000000000005,3,2,1,321,About_to_Sleep
16794.0,0,10,504.9399999999999,5,5,5,555,Best Customers
16795.0,364,1,145.54999999999998,1,2,3,123,Hibernating
16796.0,88,1,31.419999999999998,2,2,1,221,Hibernating
16800.0,10,1,605.71,5,2,5,525,Potential_Loyalists
16801.0,162,4,454.42,2,4,5,245,At_Risk
16803.0,64,1,50.48,3,2,2,322,About_to_Sleep
16804.0,22,3,192.84999999999994,4,4,4,444,Loyal_Customers
16805.0,173,2,174.85999999999999,2,3,3,233,At_Risk
16806.0,102,4,294.47999999999996,2,4,4,244,At_Risk
16807.0,142,3,172.2,2,4,3,243,At_Risk
16808.0,98,2,53.64,2,3,2,232,At_Risk
16809.0,22,5,229.73000000000002,4,4,4,444,Loyal_Customers
16810.0,191,1,53.03,1,2,2,122,Hibernating
16811.0,4,2,66.32000000000001,5,3,2,532,Potential_Loyalists
16812.0,360,1,83.00000000000001,1,2,2,122,Hibernating
16813.0,7,10,785.95,5,5,5,555,Best Customers
16814.0,13,21,1060.41,4,5,5,455,Loyal_Customers
16816.0,102,4,63.080000000000005,2,4,2,242,At_Risk
16817.0,2,9,306.53999999999996,5,5,4,554,Best Customers
16818.0,10,11,474.8599999999999,5,5,5,555,Best Customers
16820.0,95,1,97.21000000000001,2,2,3,223,Hibernating
16823.0,226,1,124.38,1,2,3,123,Hibernating
16824.0,15,2,87.96000000000001,4,3,2,432,Potential_Loyalists
16825.0,38,2,92.63,3,3,2,332,Need_Attention
16826.0,50,1,87.67,3,2,2,322,About_to_Sleep
16828.0,92,2,30.0,2,3,1,231,At_Risk
16829.0,156,1,33.21000000000001,2,2,1,221,Hibernating
16830.0,38,1,48.99000000000001,3,2,2,322,About_to_Sleep
16832.0,183,3,97.0,1,4,3,143,At_Risk
16833.0,0,4,150.32000000000002,5,4,3,543,Best Customers
16834.0,227,1,36.150000000000006,1,2,1,121,Hibernating
16835.0,127,2,42.97,2,3,2,232,At_Risk
16836.0,39,2,23.92,3,3,1,331,Need_Attention
16837.0,30,11,693.51,4,5,5,455,Loyal_Customers
16838.0,196,2,281.41999999999996,1,3,4,134,At_Risk
16839.0,8,34,793.56,5,5,5,555,Best Customers
16841.0,36,6,147.76,3,5,3,353,Loyal_Customers
16842.0,100,3,199.15,2,4,4,244,At_Risk
16843.0,42,16,708.63,3,5,5,355,Loyal_Customers
16846.0,49,1,29.279999999999998,3,2,1,321,About_to_Sleep
16847.0,42,1,39.69,3,2,1,321,About_to_Sleep
16848.0,52,1,23.94,3,2,1,321,About_to_Sleep
16849.0,186,1,40.839999999999996,1,2,2,122,Hibernating
16850.0,333,1,40.30000000000001,1,2,1,121,Hibernating
16851.0,3,3,39.27000000000001,5,4,1,541,Best Customers
16852.0,9,2,74.84,5,3,2,532,Potential_Loyalists
16855.0,23,2,71.05,4,3,2,432,Potential_Loyalists
16856.0,14,1,5.9,4,2,1,421,Potential_Loyalists
16858.0,368,1,53.49,1,2,2,122,Hibernating
16859.0,144,2,146.67,2,3,3,233,At_Risk
16861.0,59,2,11.37,3,3,1,331,Need_Attention
16863.0,30,2,43.68,4,3,2,432,Potential_Loyalists
16866.0,140,3,41.88999999999999,2,4,2,242,At_Risk
16869.0,22,4,294.24,4,4,4,444,Loyal_Customers
16871.0,21,6,473.65,4,5,5,455,Loyal_Customers
16872.0,76,3,67.77000000000001,2,4,2,242,At_Risk
16873.0,4,6,977.54,5,5,5,555,Best Customers
16875.0,66,5,401.55,3,4,5,345,Loyal_Customers
16877.0,11,6,401.6,5,5,5,555,Best Customers
16878.0,83,1,4.75,2,2,1,221,Hibernating
16880.0,30,7,665.8299999999999,4,5,5,455,Loyal_Customers
16881.0,66,1,0.72,3,2,1,321,About_to_Sleep
16882.0,66,3,107.92,3,4,3,343,Loyal_Customers
16883.0,186,2,139.98999999999998,1,3,3,133,At_Risk
16884.0,37,2,51.910000000000004,3,3,2,332,Need_Attention
16885.0,14,3,348.72,4,4,4,444,Loyal_Customers
16887.0,34,1,72.83,3,2,2,322,About_to_Sleep
16889.0,194,3,418.36999999999995,1,4,5,145,At_Risk
16891.0,1,5,634.44,5,4,5,545,Best Customers
16892.0,0,5,321.14000000000004,5,4,4,544,Best Customers
16893.0,366,1,116.86999999999999,1,2,3,123,Hibernating
16895.0,64,1,167.73,3,2,3,323,About_to_Sleep
16897.0,298,2,188.68999999999994,1,3,4,134,At_Risk
16898.0,25,3,333.03,4,4,4,444,Loyal_Customers
16899.0,7,6,423.56999999999994,5,5,5,555,Best Customers
16900.0,16,3,167.87999999999997,4,4,3,443,Loyal_Customers
16902.0,115,1,170.06999999999996,2,2,3,223,Hibernating
16903.0,28,1,140.67000000000002,4,2,3,423,Potential_Loyalists
16904.0,3,16,1950.2599999999998,5,5,5,555,Best Customers
16905.0,4,7,743.63,5,5,5,555,Best Customers
16906.0,81,4,304.0600000000001,2,4,4,244,At_Risk
16907.0,28,5,571.78,4,4,5,445,Loyal_Customers
16909.0,71,1,58.3,3,2,2,322,About_to_Sleep
16910.0,3,8,1188.85,5,5,5,555,Best Customers
16912.0,28,11,410.34999999999997,4,5,5,455,Loyal_Customers
16913.0,289,1,16.57,1,2,1,121,Hibernating
16914.0,35,1,100.69,3,2,3,323,About_to_Sleep
16915.0,8,6,302.10999999999996,5,5,4,554,Best Customers
16916.0,23,2,317.52,4,3,4,434,Potential_Loyalists
16917.0,276,1,34.86,1,2,1,121,Hibernating
16918.0,49,6,266.32,3,5,4,354,Loyal_Customers
16919.0,155,11,913.95,2,5,5,255,Cant_Lose
16921.0,60,1,94.05000000000001,3,2,3,323,About_to_Sleep
16923.0,11,19,2088.92,5,5,5,555,Best Customers
16924.0,20,3,222.41,4,4,4,444,Loyal_Customers
16926.0,370,1,97.70000000000002,1,2,3,123,Hibernating
16927.0,115,3,17.44,2,4,1,241,At_Risk
16928.0,79,17,396.13,2,5,5,255,Cant_Lose
16929.0,3,7,160.13,5,5,3,553,Best Customers
16930.0,25,3,87.74000000000001,4,4,2,442,Loyal_Customers
16931.0,4,21,1853.8000000000002,5,5,5,555,Best Customers
16932.0,52,1,115.76000000000002,3,2,3,323,About_to_Sleep
16933.0,0,2,127.02,5,3,3,533,Potential_Loyalists
16934.0,54,2,249.58999999999997,3,3,4,334,Need_Attention
16936.0,25,1,106.58999999999999,4,2,3,423,Potential_Loyalists
16938.0,8,4,686.31,5,4,5,545,Best Customers
16940.0,51,3,634.03,3,4,5,345,Loyal_Customers
16942.0,12,9,836.4599999999999,5,5,5,555,Best Customers
16943.0,211,3,225.14,1,4,4,144,At_Risk
16945.0,21,19,555.0999999999999,4,5,5,455,Loyal_Customers
16947.0,235,1,54.82999999999999,1,2,2,122,Hibernating
16948.0,138,3,21.15,2,4,1,241,At_Risk
16949.0,3,6,383.8,5,5,5,555,Best Customers
16950.0,56,3,129.70999999999998,3,4,3,343,Loyal_Customers
16951.0,134,3,124.85,2,4,3,243,At_Risk
16952.0,108,2,83.78999999999999,2,3,2,232,At_Risk
16953.0,29,1,2.08,4,2,1,421,Potential_Loyalists
16954.0,0,9,180.62999999999997,5,5,4,554,Best Customers
16955.0,184,4,104.96000000000001,1,4,3,143,At_Risk
16956.0,17,1,67.66999999999999,4,2,2,422,Potential_Loyalists
16957.0,238,2,53.269999999999996,1,3,2,132,At_Risk
16959.0,86,1,21.049999999999997,2,2,1,221,Hibernating
16960.0,38,3,203.76000000000005,3,4,4,344,Loyal_Customers
16961.0,115,1,37.44,2,2,1,221,Hibernating
16963.0,186,1,23.4,1,2,1,121,Hibernating
16965.0,226,1,60.730000000000004,1,2,2,122,Hibernating
16966.0,7,7,36.220000000000006,5,5,1,551,Best Customers
16967.0,188,1,23.95000000000001,1,2,1,121,Hibernating
16968.0,3,2,86.91000000000003,5,3,2,532,Potential_Loyalists
16969.0,38,3,100.05,3,4,3,343,Loyal_Customers
16971.0,37,1,318.18999999999994,3,2,4,324,About_to_Sleep
16976.0,266,1,12.01,1,2,1,121,Hibernating
16978.0,77,1,114.85,2,2,3,223,Hibernating
16979.0,3,6,308.92,5,5,4,554,Best Customers
16980.0,254,2,201.82000000000008,1,3,4,134,At_Risk
16982.0,60,1,53.97,3,2,2,322,About_to_Sleep
16983.0,12,7,350.58,5,5,4,554,Best Customers
16984.0,87,2,1425.53,2,3,5,235,At_Risk
16985.0,16,10,504.96,4,5,5,455,Loyal_Customers
16986.0,29,2,5.95,4,3,1,431,Potential_Loyalists
16987.0,2,7,612.11,5,5,5,555,Best Customers
16988.0,4,1,41.84,5,2,2,522,Potential_Loyalists
16989.0,6,6,17.999999999999996,5,5,1,551,Best Customers
16990.0,218,1,1.79,1,2,1,121,Hibernating
16992.0,10,5,354.92,5,4,4,544,Best Customers
16996.0,29,6,110.41000000000003,4,5,3,453,Loyal_Customers
16997.0,287,3,23.4,1,4,1,141,At_Risk
16998.0,149,4,15.399999999999999,2,4,1,241,At_Risk
16999.0,22,2,55.83000000000001,4,3,2,432,Potential_Loyalists
17001.0,0,11,516.6299999999999,5,5,5,555,Best Customers
17002.0,85,3,168.5,2,4,3,243,At_Risk
17004.0,45,2,116.72,3,3,3,333,Need_Attention
17006.0,4,4,164.99,5,4,3,543,Best Customers
17007.0,50,6,172.86,3,5,3,353,Loyal_Customers
17010.0,17,1,28.05,4,2,1,421,Potential_Loyalists
17011.0,29,1,26.849999999999998,4,2,1,421,Potential_Loyalists
17014.0,7,3,217.07999999999998,5,4,4,544,Best Customers
17015.0,28,3,307.52,4,4,4,444,Loyal_Customers
17017.0,2,20,424.89,5,5,5,555,Best Customers
17018.0,40,2,99.57,3,3,3,333,Need_Attention
17019.0,10,4,496.69999999999993,5,4,5,545,Best Customers
17022.0,30,1,6.71,4,2,1,421,Potential_Loyalists
17024.0,44,3,4.15,3,4,1,341,Loyal_Customers
17025.0,60,3,18.060000000000002,3,4,1,341,Loyal_Customers
17026.0,184,2,16.14,1,3,1,131,At_Risk
17027.0,78,6,404.25,2,5,5,255,Cant_Lose
17029.0,110,2,3.58,2,3,1,231,At_Risk
17030.0,63,1,29.28,3,2,1,321,About_to_Sleep
17031.0,11,2,35.35,5,3,1,531,Potential_Loyalists
17033.0,85,3,63.190000000000005,2,4,2,242,At_Risk
17034.0,15,3,100.82000000000001,4,4,3,443,Loyal_Customers
17035.0,245,2,92.56,1,3,2,132,At_Risk
17037.0,87,1,207.26000000000002,2,2,4,224,Hibernating
17038.0,29,1,97.70000000000002,4,2,3,423,Potential_Loyalists
17040.0,137,1,49.51,2,2,2,222,Hibernating
17041.0,26,3,135.04,4,4,3,443,Loyal_Customers
17042.0,2,5,178.63,5,4,4,544,Best Customers
17043.0,31,4,320.65,4,4,4,444,Loyal_Customers
17044.0,24,1,13.42,4,2,1,421,Potential_Loyalists
17045.0,112,3,109.30000000000001,2,4,3,243,At_Risk
17046.0,156,1,47.72,2,2,2,222,Hibernating
17047.0,84,3,229.89999999999998,2,4,4,244,At_Risk
17048.0,117,3,159.38000000000002,2,4,3,243,At_Risk
17049.0,2,9,1248.8200000000002,5,5,5,555,Best Customers
17050.0,95,6,878.1400000000001,2,5,5,255,Cant_Lose
17051.0,193,1,78.32,1,2,2,122,Hibernating
17052.0,27,1,171.46999999999997,4,2,3,423,Potential_Loyalists
17053.0,130,1,58.49,2,2,2,222,Hibernating
17054.0,27,5,396.03,4,4,5,445,Loyal_Customers
17058.0,81,3,233.45,2,4,4,244,At_Risk
17059.0,29,5,1371.3899999999999,4,4,5,445,Loyal_Customers
17060.0,265,1,8.860000000000001,1,2,1,121,Hibernating
17061.0,73,11,503.61999999999995,2,5,5,255,Cant_Lose
17062.0,313,4,151.34,1,4,3,143,At_Risk
17063.0,20,7,207.17000000000002,4,5,4,454,Loyal_Customers
17064.0,58,3,228.63999999999996,3,4,4,344,Loyal_Customers
17068.0,11,21,740.49,5,5,5,555,Best Customers
17069.0,27,9,408.29999999999995,4,5,5,455,Loyal_Customers
17070.0,113,1,165.45999999999998,2,2,3,223,Hibernating
17071.0,27,9,472.74,4,5,5,455,Loyal_Customers
17073.0,17,4,543.5,4,4,5,445,Loyal_Customers
17075.0,17,4,296.18,4,4,4,444,Loyal_Customers
17076.0,35,3,146.74,3,4,3,343,Loyal_Customers
17078.0,35,2,16.87,3,3,1,331,Need_Attention
17079.0,77,1,9.9,2,2,1,221,Hibernating
17080.0,21,2,30.11,4,3,1,431,Potential_Loyalists
17081.0,24,2,242.89999999999998,4,3,4,434,Potential_Loyalists
17082.0,32,2,342.19,4,3,4,434,Potential_Loyalists
17083.0,108,3,107.72999999999999,2,4,3,243,At_Risk
17084.0,34,2,468.54999999999995,3,3,5,335,Need_Attention
17085.0,122,5,510.91999999999996,2,4,5,245,At_Risk
17086.0,6,6,207.45000000000002,5,5,4,554,Best Customers
17088.0,27,4,438.04,4,4,5,445,Loyal_Customers
17090.0,3,7,172.74999999999997,5,5,3,553,Best Customers
17091.0,2,9,612.27,5,5,5,555,Best Customers
17092.0,49,4,282.35,3,4,4,344,Loyal_Customers
17094.0,321,1,30.050000000000004,1,2,1,121,Hibernating
17095.0,22,3,277.88,4,4,4,444,Loyal_Customers
17096.0,14,4,218.66,4,4,4,444,Loyal_Customers
17097.0,1,8,546.87,5,5,5,555,Best Customers
17100.0,17,2,126.32,4,3,3,433,Potential_Loyalists
17101.0,9,4,121.01,5,4,3,543,Best Customers
17102.0,261,1,12.75,1,2,1,121,Hibernating
17105.0,158,2,175.01,2,3,3,233,At_Risk
17107.0,32,6,1397.63,4,5,5,455,Loyal_Customers
17109.0,28,6,272.6599999999999,4,5,4,454,Loyal_Customers
17110.0,164,1,62.0,2,2,2,222,Hibernating
17111.0,46,1,55.26,3,2,2,322,About_to_Sleep
17114.0,5,8,637.9800000000002,5,5,5,555,Best Customers
17115.0,7,3,170.91000000000005,5,4,3,543,Best Customers
17117.0,287,1,35.699999999999996,1,2,1,121,Hibernating
17118.0,317,1,13.579999999999998,1,2,1,121,Hibernating
17119.0,2,2,125.25999999999999,5,3,3,533,Potential_Loyalists
17120.0,232,1,79.13,1,2,2,122,Hibernating
17122.0,118,1,13.79,2,2,1,221,Hibernating
17123.0,161,1,15.949999999999998,2,2,1,221,Hibernating
17124.0,184,1,109.94,1,2,3,123,Hibernating
17125.0,49,1,138.74,3,2,3,323,About_to_Sleep
17126.0,151,5,482.44000000000005,2,4,5,245,At_Risk
17128.0,334,1,55.79000000000001,1,2,2,122,Hibernating
17131.0,4,5,471.6,5,4,5,545,Best Customers
17133.0,15,7,57.269999999999996,4,5,2,452,Loyal_Customers
17134.0,106,2,130.8,2,3,3,233,At_Risk
17135.0,15,7,262.13,4,5,4,454,Loyal_Customers
17138.0,275,1,117.75,1,2,3,123,Hibernating
17139.0,15,12,1799.4099999999999,4,5,5,455,Loyal_Customers
17140.0,246,1,50.05,1,2,2,122,Hibernating
17142.0,238,1,287.7999999999999,1,2,4,124,Hibernating
17144.0,0,2,253.24,5,3,4,534,Potential_Loyalists
17146.0,105,3,246.08999999999997,2,4,4,244,At_Risk
17147.0,22,4,258.47,4,4,4,444,Loyal_Customers
17148.0,51,1,14.58,3,2,1,321,About_to_Sleep
17152.0,194,3,48.760000000000005,1,4,2,142,At_Risk
17153.0,23,1,39.05,4,2,1,421,Potential_Loyalists
17154.0,74,1,25.46,2,2,1,221,Hibernating
17155.0,17,2,51.36,4,3,2,432,Potential_Loyalists
17157.0,7,2,33.1,5,3,1,531,Potential_Loyalists
17158.0,31,3,217.45,4,4,4,444,Loyal_Customers
17159.0,21,3,241.3,4,4,4,444,Loyal_Customers
17160.0,30,6,377.4,4,5,5,455,Loyal_Customers
17162.0,28,10,398.32,4,5,5,455,Loyal_Customers
17163.0,21,2,22.65,4,3,1,431,Potential_Loyalists
17164.0,32,7,358.32,4,5,4,454,Loyal_Customers
17165.0,283,1,30.67,1,2,1,121,Hibernating
17166.0,38,2,37.379999999999995,3,3,1,331,Need_Attention
17169.0,57,2,152.85999999999996,3,3,3,333,Need_Attention
17171.0,288,1,38.08,1,2,1,121,Hibernating
17172.0,78,1,12.669999999999998,2,2,1,221,Hibernating
17173.0,4,8,319.50000000000006,5,5,4,554,Best Customers
17174.0,217,1,6.65,1,2,1,121,Hibernating
17175.0,43,4,257.96999999999997,3,4,4,344,Loyal_Customers
17176.0,201,1,41.589999999999996,1,2,2,122,Hibernating
17179.0,177,3,185.15,2,4,4,244,At_Risk
17180.0,55,4,242.20000000000002,3,4,4,344,Loyal_Customers
17181.0,56,2,69.90999999999998,3,3,2,332,Need_Attention
17183.0,7,6,294.37,5,5,4,554,Best Customers
17186.0,46,2,1.44,3,3,1,331,Need_Attention
17187.0,226,1,37.65,1,2,1,121,Hibernating
17188.0,10,7,223.37,5,5,4,554,Best Customers
17189.0,105,2,141.19999999999996,2,3,3,233,At_Risk
17190.0,58,2,233.95999999999995,3,3,4,334,Need_Attention
17191.0,27,7,607.92,4,5,5,455,Loyal_Customers
17193.0,35,7,77.79,3,5,2,352,Loyal_Customers
17194.0,273,2,113.44,1,3,3,133,At_Risk
17197.0,29,1,159.76,4,2,3,423,Potential_Loyalists
17198.0,23,3,278.14,4,4,4,444,Loyal_Customers
17201.0,53,1,77.96000000000001,3,2,2,322,About_to_Sleep
17203.0,35,6,263.45,3,5,4,354,Loyal_Customers
17204.0,174,4,264.54,2,4,4,244,At_Risk
17205.0,53,1,6.83,3,2,1,321,About_to_Sleep
17206.0,52,1,19.520000000000003,3,2,1,321,About_to_Sleep
17211.0,26,8,687.31,4,5,5,455,Loyal_Customers
17212.0,252,1,5.54,1,2,1,121,Hibernating
17213.0,39,7,652.4,3,5,5,355,Loyal_Customers
17214.0,59,6,543.17,3,5,5,355,Loyal_Customers
17217.0,233,1,33.45,1,2,1,121,Hibernating
17218.0,3,10,797.32,5,5,5,555,Best Customers
17219.0,31,1,47.129999999999995,4,2,2,422,Potential_Loyalists
17220.0,23,14,1161.42,4,5,5,455,Loyal_Customers
17221.0,6,2,122.50000000000001,5,3,3,533,Potential_Loyalists
17222.0,64,1,83.75,3,2,2,322,About_to_Sleep
17223.0,309,2,213.85000000000002,1,3,4,134,At_Risk
17226.0,308,1,54.080000000000005,1,2,2,122,Hibernating
17227.0,18,6,64.49000000000001,4,5,2,452,Loyal_Customers
17228.0,15,8,359.14,4,5,5,455,Loyal_Customers
17229.0,95,2,94.41999999999999,2,3,3,233,At_Risk
17230.0,263,8,257.82,1,5,4,154,Cant_Lose
17231.0,11,10,1483.67,5,5,5,555,Best Customers
17232.0,2,2,95.63,5,3,3,533,Potential_Loyalists
17233.0,34,1,61.870000000000005,3,2,2,322,About_to_Sleep
17234.0,182,1,51.77000000000001,1,2,2,122,Hibernating
17235.0,24,2,92.20000000000002,4,3,2,432,Potential_Loyalists
17236.0,12,6,282.84,5,5,4,554,Best Customers
17237.0,10,2,61.290000000000006,5,3,2,532,Potential_Loyalists
17238.0,2,17,1521.56,5,5,5,555,Best Customers
17239.0,312,1,61.00000000000001,1,2,2,122,Hibernating
17242.0,107,2,85.91000000000001,2,3,2,232,At_Risk
17243.0,0,26,1679.21,5,5,5,555,Best Customers
17244.0,52,1,52.910000000000004,3,2,2,322,About_to_Sleep
17245.0,204,1,26.150000000000002,1,2,1,121,Hibernating
17247.0,14,1,180.50999999999996,4,2,4,424,Potential_Loyalists
17248.0,119,1,131.46,2,2,3,223,Hibernating
17250.0,3,2,171.8,5,3,3,533,Potential_Loyalists
17251.0,362,1,136.63999999999996,1,2,3,123,Hibernating
17252.0,116,2,241.23999999999998,2,3,4,234,At_Risk
17253.0,17,1,101.06,4,2,3,423,Potential_Loyalists
17254.0,4,2,168.62,5,3,3,533,Potential_Loyalists
17255.0,40,2,150.08999999999995,3,3,3,333,Need_Attention
17256.0,106,2,39.17,2,3,1,231,At_Risk
17259.0,147,2,289.49,2,3,4,234,At_Risk
17262.0,51,5,48.33000000000001,3,4,2,342,Loyal_Customers
17263.0,207,1,46.260000000000005,1,2,2,122,Hibernating
17265.0,138,2,295.67999999999995,2,3,4,234,At_Risk
17266.0,1,3,207.61,5,4,4,544,Best Customers
17267.0,126,2,129.25,2,3,3,233,At_Risk
17268.0,107,4,6.04,2,4,1,241,At_Risk
17272.0,41,4,211.85000000000002,3,4,4,344,Loyal_Customers
17274.0,34,1,47.09,3,2,2,322,About_to_Sleep
17277.0,227,2,231.25999999999996,1,3,4,134,At_Risk
17278.0,240,1,71.30000000000001,1,2,2,122,Hibernating
17279.0,57,1,60.629999999999995,3,2,2,322,About_to_Sleep
17282.0,129,3,224.53,2,4,4,244,At_Risk
17284.0,59,6,472.58,3,5,5,355,Loyal_Customers
17286.0,21,1,84.24999999999997,4,2,2,422,Potential_Loyalists
17287.0,25,7,393.4,4,5,5,455,Loyal_Customers
17288.0,8,7,379.79999999999995,5,5,5,555,Best Customers
17289.0,31,3,242.91999999999996,4,4,4,444,Loyal_Customers
17290.0,3,2,262.44,5,3,4,534,Potential_Loyalists
17291.0,307,1,7.65,1,2,1,121,Hibernating
17293.0,7,9,373.41999999999996,5,5,5,555,Best Customers
17295.0,28,3,203.53000000000003,4,4,4,444,Loyal_Customers
17297.0,16,1,112.48000000000002,4,2,3,423,Potential_Loyalists
17298.0,100,2,62.41000000000002,2,3,2,232,At_Risk
17299.0,11,4,92.71999999999998,5,4,2,542,Best Customers
17301.0,20,1,126.12,4,2,3,423,Potential_Loyalists
17302.0,14,5,198.01999999999998,4,4,4,444,Loyal_Customers
17303.0,360,1,155.86999999999998,1,2,3,123,Hibernating
17306.0,10,19,102.83,5,5,3,553,Best Customers
17309.0,94,1,35.25,2,2,1,221,Hibernating
17311.0,77,2,168.44999999999996,2,3,3,233,At_Risk
17312.0,138,3,32.269999999999996,2,4,1,241,At_Risk
17313.0,30,1,51.42,4,2,2,422,Potential_Loyalists
17314.0,24,8,322.01,4,5,4,454,Loyal_Customers
17315.0,1,38,1301.04,5,5,5,555,Best Customers
17317.0,45,3,29.02,3,4,1,341,Loyal_Customers
17320.0,99,3,273.17999999999995,2,4,4,244,At_Risk
17321.0,7,2,296.04,5,3,4,534,Potential_Loyalists
17323.0,14,7,285.73,4,5,4,454,Loyal_Customers
17324.0,17,4,138.28,4,4,3,443,Loyal_Customers
17325.0,279,1,9.8,1,2,1,121,Hibernating
17329.0,13,2,136.26999999999998,4,3,3,433,Potential_Loyalists
17330.0,22,2,26.93,4,3,1,431,Potential_Loyalists
17331.0,123,1,10.95,2,2,1,221,Hibernating
17333.0,85,1,49.62,2,2,2,222,Hibernating
17334.0,301,2,14.88,1,3,1,131,At_Risk
17337.0,150,4,1247.3999999999999,2,4,5,245,At_Risk
17338.0,16,8,2092.92,4,5,5,455,Loyal_Customers
17339.0,93,2,26.57,2,3,1,231,At_Risk
17340.0,29,11,1281.5900000000001,4,5,5,455,Loyal_Customers
17341.0,156,3,388.1,2,4,5,245,At_Risk
17343.0,354,1,79.94,1,2,2,122,Hibernating
17344.0,45,1,90.67000000000002,3,2,2,322,About_to_Sleep
17345.0,14,4,239.01000000000005,4,4,4,444,Loyal_Customers
17346.0,3,15,1199.83,5,5,5,555,Best Customers
17347.0,85,1,1.06,2,2,1,221,Hibernating
17348.0,14,5,364.4599999999999,4,4,5,445,Loyal_Customers
17349.0,178,1,27.79,2,2,1,221,Hibernating
17350.0,7,4,173.29000000000002,5,4,3,543,Best Customers
17351.0,35,3,154.59,3,4,3,343,Loyal_Customers
17353.0,128,2,11.6,2,3,1,231,At_Risk
17354.0,50,1,22.509999999999998,3,2,1,321,About_to_Sleep
17356.0,311,1,21.309999999999995,1,2,1,121,Hibernating
17357.0,23,2,155.46999999999997,4,3,3,433,Potential_Loyalists
17358.0,302,2,158.84999999999997,1,3,3,133,At_Risk
17359.0,10,1,31.560000000000002,5,2,1,521,Potential_Loyalists
17360.0,16,3,373.55000000000007,4,4,5,445,Loyal_Customers
17361.0,48,3,140.18,3,4,3,343,Loyal_Customers
17362.0,238,2,104.69000000000001,1,3,3,133,At_Risk
17364.0,0,11,1110.96,5,5,5,555,Best Customers
17365.0,12,8,905.29,5,5,5,555,Best Customers
17367.0,237,1,64.47,1,2,2,122,Hibernating
17368.0,22,8,276.2199999999999,4,5,4,454,Loyal_Customers
17370.0,72,4,46.099999999999994,2,4,2,242,At_Risk
17371.0,16,3,276.69999999999993,4,4,4,444,Loyal_Customers
17372.0,40,8,588.6299999999999,3,5,5,355,Loyal_Customers
17373.0,39,4,107.1,3,4,3,343,Loyal_Customers
17374.0,218,2,198.78999999999996,1,3,4,134,At_Risk
17375.0,198,3,187.01000000000008,1,4,4,144,At_Risk
17376.0,70,2,82.89999999999999,3,3,2,332,Need_Attention
17377.0,23,20,1088.5500000000002,4,5,5,455,Loyal_Customers
17379.0,10,1,113.86,5,2,3,523,Potential_Loyalists
17381.0,8,29,145.55,5,5,3,553,Best Customers
17382.0,64,1,17.1,3,2,1,321,About_to_Sleep
17383.0,3,1,94.68,5,2,3,523,Potential_Loyalists
17384.0,18,2,48.74,4,3,2,432,Potential_Loyalists
17385.0,14,1,90.24000000000002,4,2,2,422,Potential_Loyalists
17386.0,7,6,45.980000000000004,5,5,2,552,Best Customers
17387.0,19,2,188.57999999999998,4,3,4,434,Potential_Loyalists
17388.0,77,4,70.47,2,4,2,242,At_Risk
17389.0,0,34,1211.72,5,5,5,555,Best Customers
17391.0,163,2,3.18,2,3,1,231,At_Risk
17392.0,306,2,211.90999999999997,1,3,4,134,At_Risk
17394.0,218,1,13.77,1,2,1,121,Hibernating
17396.0,38,8,119.23999999999998,3,5,3,353,Loyal_Customers
17397.0,21,2,282.88,4,3,4,434,Potential_Loyalists
17398.0,114,3,183.98,2,4,4,244,At_Risk
17400.0,125,5,714.76,2,4,5,245,At_Risk
17402.0,4,13,345.74999999999994,5,5,4,554,Best Customers
17403.0,35,1,103.49000000000001,3,2,3,323,About_to_Sleep
17404.0,3,15,434.4,5,5,5,555,Best Customers
17405.0,0,3,258.58,5,4,4,544,Best Customers
17406.0,332,3,764.44,1,4,5,145,At_Risk
17408.0,162,1,22.7,2,2,1,221,Hibernating
17409.0,184,2,99.13000000000001,1,3,3,133,At_Risk
17410.0,15,5,223.32999999999998,4,4,4,444,Loyal_Customers
17411.0,11,3,169.90999999999997,5,4,3,543,Best Customers
