CustomerID,Recency,Frequency,Monetary,Cluster_Id,Cluster_Id_K5
15426.0,18,5,784.8299999999999,2,3
15427.0,32,3,648.43,0,0
15428.0,14,1,11.179999999999998,0,4
15429.0,26,2,169.57,0,4
15432.0,22,1,29.090000000000003,0,4
15433.0,213,2,51.55,1,1
15434.0,7,5,178.75999999999996,0,0
15435.0,21,1,108.32000000000001,0,4
15436.0,11,3,703.66,0,0
15437.0,261,1,128.04,1,1
15438.0,130,1,88.44000000000001,0,4
15440.0,54,3,145.0,0,4
15442.0,248,1,9.9,1,1
15443.0,1,7,1133.2600000000002,2,3
15444.0,8,2,613.3800000000001,0,0
15445.0,263,1,27.75,1,1
15447.0,330,1,28.089999999999996,1,1
15448.0,312,1,100.18,1,1
15449.0,25,3,114.07000000000001,0,4
15450.0,29,1,65.18,0,4
15452.0,29,3,150.21,0,4
15453.0,1,7,727.96,2,3
15454.0,361,1,69.55,1,1
15456.0,282,3,96.30000000000003,1,1
15457.0,261,1,109.19,1,1
15458.0,24,1,8.57,0,4
15460.0,353,1,164.04,1,1
15462.0,93,3,17.05,0,4
15463.0,28,1,12.989999999999998,0,4
15464.0,337,1,661.11,1,1
15465.0,19,18,649.7800000000001,2,3
15466.0,84,1,108.80000000000001,0,4
15467.0,8,3,117.42999999999999,0,4
15468.0,50,2,107.66,0,4
15469.0,49,2,144.1,0,4
15471.0,1,1,153.94,0,4
15472.0,112,1,173.97999999999996,0,4
15473.0,13,7,29.25,0,0
15475.0,76,1,52.98,0,4
15478.0,39,2,162.07,0,4
15480.0,115,1,191.86999999999998,0,4
15482.0,15,12,375.41999999999996,2,3
15483.0,160,4,143.71,1,1
15484.0,0,4,408.99,0,0
15485.0,29,3,273.62000000000006,0,0
15488.0,92,1,16.06,0,4
15489.0,22,3,148.89999999999998,0,4
15491.0,94,6,599.8900000000001,0,0
15492.0,27,2,88.86000000000001,0,4
15493.0,32,5,1319.29,2,3
15494.0,20,2,298.77000000000004,0,4
15497.0,17,2,53.9,0,4
15498.0,2,27,1627.5500000000002,2,2
15500.0,7,4,310.16999999999996,0,0
15503.0,362,1,143.72,1,1
15504.0,80,1,29.01,0,4
15505.0,52,5,228.15,0,0
15506.0,22,3,292.3,0,0
15507.0,171,1,186.45000000000002,1,1
15508.0,188,6,312.12,1,1
15510.0,330,1,125.0,1,1
15511.0,11,5,638.94,0,0
15512.0,155,2,13.65,1,4
15513.0,32,19,1265.0699999999997,2,2
15514.0,11,11,419.93999999999994,2,3
15516.0,44,3,41.68000000000001,0,4
15517.0,232,1,48.81,1,1
15518.0,63,8,527.3299999999999,2,3
15520.0,1,1,31.04,0,4
15521.0,39,8,632.4399999999999,2,3
15522.0,32,2,54.14,0,4
15523.0,83,1,36.31,0,4
15524.0,24,1,110.0,0,4
15525.0,1,3,481.18,0,0
15526.0,32,2,21.979999999999997,0,4
15527.0,18,8,541.01,2,3
15528.0,253,1,67.8,1,1
15529.0,22,11,1153.8899999999999,2,3
15530.0,21,4,307.1,0,0
15531.0,7,2,692.66,0,0
15532.0,24,4,992.8100000000002,2,3
15533.0,18,3,335.48,0,0
15535.0,172,4,351.95000000000005,1,1
15537.0,162,1,92.69,1,1
15539.0,6,1,55.09,0,4
15540.0,10,1,25.7,0,4
15541.0,113,1,60.72999999999999,0,4
15543.0,287,1,61.580000000000005,1,1
15544.0,8,9,413.83000000000004,2,0
15545.0,53,2,218.04999999999998,0,4
15547.0,6,14,1827.52,2,2
15549.0,76,3,377.68,0,0
15550.0,3,4,171.03999999999996,0,0
15551.0,36,1,113.99,0,4
15552.0,216,1,30.33,1,1
15553.0,59,1,134.98000000000002,0,4
15554.0,277,1,67.34999999999998,1,1
15555.0,11,16,1525.31,2,2
15556.0,23,1,55.489999999999995,0,4
15557.0,28,1,71.19,0,4
15561.0,11,4,115.42000000000002,0,4
15562.0,351,1,3.45,1,1
15563.0,21,4,212.82000000000002,0,0
15565.0,49,2,36.53,0,4
15567.0,18,1,22.65,0,4
15568.0,2,3,135.49000000000004,0,4
15569.0,103,5,67.11999999999999,0,4
15570.0,6,12,1194.2599999999998,2,3
15571.0,11,4,153.99,0,0
15572.0,4,7,783.3799999999999,2,3
15573.0,31,2,297.01,0,4
15574.0,177,4,422.75,1,1
15576.0,37,1,161.15,0,4
15577.0,150,3,119.36,0,4
15578.0,161,1,31.05,1,1
15579.0,68,2,206.38,0,4
15582.0,24,3,105.47,0,4
15584.0,23,4,381.24,0,0
15585.0,176,1,70.19000000000003,1,1
15587.0,49,4,26.25,0,4
15589.0,255,3,106.99000000000001,1,1
15592.0,46,1,37.55,0,4
15593.0,70,1,16.65,0,4
15594.0,15,5,325.37000000000006,0,0
15596.0,100,5,322.10999999999996,0,0
15597.0,34,1,35.400000000000006,0,4
15598.0,52,1,35.78999999999999,0,4
15599.0,26,2,98.23000000000002,0,4
15601.0,10,14,1101.2,2,2
15602.0,7,9,110.85000000000001,0,0
15603.0,78,1,1.01,0,4
15604.0,51,1,26.240000000000002,0,4
15605.0,35,5,307.42,0,0
15606.0,60,9,286.28,0,0
15607.0,336,1,15.279999999999998,1,1
15608.0,27,4,195.33999999999997,0,0
15609.0,183,1,71.13999999999999,1,1
15610.0,51,1,11.24,0,4
15611.0,9,13,248.44,2,3
15612.0,35,2,36.85,0,4
15615.0,9,23,1084.12,2,2
15618.0,32,4,114.791,0,4
15619.0,10,1,13.25,0,4
15620.0,56,3,372.97,0,0
15621.0,3,4,33.06,0,4
15622.0,42,9,755.49,2,3
15623.0,140,1,81.52000000000001,0,4
15624.0,116,4,124.31,0,4
15625.0,103,4,103.91,0,4
15626.0,74,2,80.7,0,4
15628.0,4,9,357.22,0,0
15630.0,44,2,169.63000000000005,0,4
15632.0,15,8,450.21999999999997,0,0
15634.0,16,1,55.900000000000006,0,4
15636.0,89,2,79.28,0,4
15637.0,52,1,45.400000000000006,0,4
15639.0,133,1,107.71,0,4
15640.0,3,15,1350.1,2,2
15641.0,104,4,227.23999999999998,0,4
15643.0,191,3,195.79,1,1
15644.0,165,4,424.09999999999997,0,0
15645.0,18,1,153.53999999999996,0,4
15646.0,157,3,102.00000000000001,1,4
15648.0,203,2,114.5,1,1
15649.0,335,2,8.5,1,1
15651.0,36,3,69.07000000000001,0,4
15652.0,90,1,80.92,0,4
15653.0,92,2,5.4399999999999995,0,4
15654.0,8,2,64.49000000000001,0,4
15655.0,242,1,105.13,1,1
15656.0,44,4,207.32999999999996,0,0
15657.0,22,1,1.25,0,4
15658.0,189,5,299.75,1,1
15659.0,43,1,60.050000000000004,0,4
15660.0,24,9,210.12999999999997,0,0
15661.0,316,2,4.55,1,1
15663.0,105,1,22.59,0,4
15664.0,50,1,70.81,0,4
15665.0,167,2,262.53,1,1
15667.0,39,1,20.220000000000002,0,4
15668.0,217,1,1.06,1,1
15669.0,39,4,106.0,0,4
15670.0,296,1,37.800000000000004,1,1
15671.0,18,7,188.47,0,0
15673.0,87,4,457.12999999999994,0,0
15674.0,72,5,658.9200000000001,0,0
15675.0,80,3,60.46,0,4
15676.0,18,3,645.56,0,0
15677.0,48,1,118.21,0,4
15678.0,52,1,24.479999999999997,0,4
15679.0,23,4,121.48000000000002,0,4
15680.0,8,3,188.75999999999996,0,4
15681.0,24,5,104.36,0,0
15683.0,116,1,21.63,0,4
15687.0,8,9,705.21,2,3
15689.0,119,2,31.5,0,4
15690.0,3,2,12.98,0,4
15691.0,251,1,3.8,1,1
15692.0,27,1,22.85,0,4
15694.0,0,14,367.44,2,3
15695.0,266,2,63.52000000000001,1,1
15696.0,32,8,729.53,2,3
15699.0,17,1,111.25999999999999,0,4
15700.0,171,2,252.27999999999994,1,1
15701.0,1,4,697.1800000000001,0,0
15703.0,264,1,14.649999999999999,1,1
15704.0,139,4,377.55999999999995,0,0
15705.0,200,1,36.3,1,1
15706.0,63,4,281.94,0,0
15707.0,34,4,488.24,0,0
15708.0,40,7,1178.73,2,3
15709.0,283,1,14.49,1,1
15712.0,8,5,194.33999999999997,0,0
15713.0,142,2,101.43,0,4
15714.0,11,2,107.15,0,4
15716.0,145,4,270.06999999999994,0,4
15717.0,233,1,17.299999999999997,1,1
15719.0,32,13,2061.92,2,2
15720.0,23,1,315.6600000000001,0,4
15721.0,11,1,187.20000000000005,0,4
15722.0,35,5,210.27999999999997,0,0
15723.0,364,1,106.0,1,1
15724.0,200,2,37.550000000000004,1,1
15725.0,14,1,84.84,0,4
15727.0,16,7,980.9399999999999,2,3
15729.0,212,1,18.75,1,1
15730.0,65,3,207.73,0,4
15732.0,211,2,26.46999999999999,1,1
15733.0,282,1,43.5,1,1
15734.0,114,2,125.94,0,4
15737.0,14,8,281.54999999999995,0,0
15738.0,18,16,366.96999999999997,2,3
15739.0,65,1,20.189999999999998,0,4
15740.0,48,1,22.25,0,4
15743.0,15,4,412.18000000000006,0,0
15744.0,77,1,0.8699999999999999,0,4
15745.0,18,4,266.73999999999995,0,0
15746.0,133,1,41.540000000000006,0,4
15747.0,12,3,228.73999999999992,0,0
15748.0,39,1,78.46000000000001,0,4
15749.0,234,3,30.440000000000005,1,1
15750.0,2,8,713.25,2,3
15752.0,39,7,720.3499999999999,2,3
15753.0,304,1,0.55,1,1
15754.0,50,3,76.27,0,4
15755.0,9,6,448.16999999999996,0,0
15756.0,60,4,475.62999999999994,0,0
15757.0,65,2,122.83,0,4
15758.0,24,1,39.849999999999994,0,4
15759.0,217,3,36.22,1,1
15762.0,64,2,148.06999999999994,0,4
15763.0,31,2,406.2199999999999,0,0
15764.0,87,6,510.6,0,0
15766.0,63,1,35.29,0,4
15768.0,115,3,213.28,0,4
15769.0,6,26,266.6,2,2
15773.0,5,1,13.34,0,4
15774.0,68,1,120.05,0,4
15775.0,244,1,17.3,1,1
15776.0,132,1,75.30999999999999,0,4
15777.0,240,4,80.28999999999999,1,1
15780.0,183,3,120.57000000000002,1,1
15781.0,24,3,79.35,0,4
15782.0,9,3,262.91,0,0
15783.0,10,1,48.11000000000001,0,4
15785.0,32,5,269.2,0,0
15786.0,45,3,729.53,0,0
15787.0,25,3,445.92999999999995,0,0
15789.0,357,1,24.96,1,1
15790.0,9,1,119.85000000000001,0,4
15791.0,43,2,244.22000000000003,0,4
15793.0,14,3,37.17,0,4
15795.0,149,1,128.44,1,4
15796.0,0,8,519.0,2,3
15797.0,112,4,33.85,0,4
15799.0,75,3,222.21,0,4
15800.0,106,2,322.81000000000006,0,4
15801.0,45,3,189.71,0,4
15802.0,142,1,451.42,0,4
15803.0,50,1,13.99,0,4
15804.0,0,13,972.1499999999999,2,3
15805.0,22,17,825.46,2,3
15806.0,45,3,62.13,0,4
15807.0,49,3,123.9,0,4
15808.0,305,4,744.4000000000001,1,1
15809.0,35,5,144.30999999999997,0,0
15810.0,78,4,236.84999999999997,0,0
15811.0,21,6,463.86,0,0
15812.0,106,5,207.12000000000003,0,0
15813.0,207,2,151.0,1,1
15814.0,16,4,236.51,0,0
15815.0,63,5,105.86,0,4
15819.0,48,4,246.20000000000002,0,0
15820.0,319,1,38.24,1,1
15821.0,43,2,229.17999999999998,0,4
15822.0,2,2,111.19,0,4
15823.0,371,1,15.0,1,1
15825.0,171,1,176.79,1,1
15826.0,55,3,218.24,0,4
15827.0,72,14,500.60999999999996,2,3
15829.0,98,2,53.69,0,4
15830.0,37,1,113.64,0,4
15831.0,57,3,179.63,0,4
15832.0,253,1,124.74999999999999,1,1
15834.0,69,4,1110.97,2,3
15835.0,43,4,153.64999999999998,0,4
15836.0,49,1,92.44000000000001,0,4
15837.0,64,1,98.19,0,4
15838.0,10,19,324.30999999999995,2,3
15839.0,32,3,131.95999999999998,0,4
15840.0,58,2,52.95,0,4
15841.0,72,4,66.58999999999999,0,4
15843.0,303,1,57.15,1,1
15844.0,45,1,19.730000000000004,0,4
15845.0,17,8,376.76,0,0
15847.0,37,2,73.69999999999999,0,4
15850.0,18,2,151.69,0,4
15852.0,186,2,73.81,1,1
15853.0,51,1,44.080000000000005,0,4
15854.0,3,12,411.04999999999995,2,3
15855.0,136,5,150.88,0,4
15856.0,3,27,1142.8999999999999,2,2
15857.0,18,1,13.200000000000003,0,4
15858.0,15,5,440.69000000000005,0,0
15860.0,40,8,488.40999999999997,2,0
15861.0,11,8,1021.67,2,3
15862.0,7,4,402.47,0,0
15863.0,25,2,66.76,0,4
15864.0,21,6,54.53000000000001,0,0
15865.0,40,3,224.44,0,4
15866.0,100,1,174.25,0,4
15867.0,4,15,1574.6100000000001,2,2
15869.0,276,2,32.13,1,1
15870.0,32,1,136.93999999999997,0,4
15872.0,14,2,265.34,0,4
15874.0,63,7,707.6899999999998,2,3
15877.0,1,2,241.46,0,4
15880.0,368,1,227.87,1,1
15881.0,311,5,96.19,1,1
15882.0,198,4,43.88000000000001,1,1
15883.0,1,2,144.78000000000003,0,4
15885.0,92,3,102.35,0,4
15886.0,59,1,35.97,0,4
15888.0,80,1,29.57,0,4
15889.0,156,2,268.77,1,4
15891.0,226,1,164.40999999999997,1,1
15894.0,252,2,82.49,1,1
15895.0,149,1,21.83,1,4
15897.0,193,2,50.21,1,1
15898.0,0,5,285.74999999999994,0,0
15899.0,368,1,16.5,1,1
15900.0,23,1,103.61,0,4
15901.0,16,3,243.55000000000004,0,0
15903.0,9,7,166.14,0,0
15904.0,7,1,88.60000000000001,0,4
15906.0,19,7,507.46000000000004,0,0
15907.0,3,3,644.97,0,0
15909.0,173,1,13.02,1,1
15910.0,0,8,484.00000000000006,2,3
15912.0,177,2,39.82,1,1
15916.0,15,8,576.95,2,3
15917.0,247,1,61.80000000000001,1,1
15918.0,190,2,100.57,1,1
15919.0,19,2,352.44,0,0
15920.0,153,4,129.55999999999997,0,4
15921.0,172,1,94.68,1,1
15922.0,372,1,48.5,1,1
15923.0,372,1,59.11,1,1
15925.0,193,1,34.75000000000001,1,1
15930.0,66,1,84.48000000000002,0,4
15932.0,3,8,171.67,0,0
15933.0,20,3,158.04,0,4
15935.0,238,2,327.53999999999996,1,1
15937.0,63,1,16.599999999999998,0,4
15938.0,111,5,41.769999999999996,0,4
15939.0,89,15,136.37999999999997,2,3
15940.0,310,1,8.95,1,1
15942.0,133,1,37.21,0,4
15944.0,276,1,30.5,1,1
15945.0,364,1,5.5,1,1
15947.0,82,1,116.64000000000001,0,4
15948.0,7,2,151.29,0,4
15949.0,16,2,34.67,0,4
15950.0,31,4,326.83,0,0
15951.0,8,2,151.73000000000002,0,4
15952.0,33,4,298.08000000000004,0,0
15953.0,14,8,266.54,0,0
15955.0,23,14,518.4699999999999,2,3
15957.0,31,1,117.09,0,4
15958.0,73,1,27.89,0,4
15963.0,19,2,67.48,0,4
15965.0,16,4,279.1,0,0
15967.0,22,2,240.88000000000002,0,4
15969.0,2,3,141.65,0,4
15970.0,303,1,28.599999999999998,1,1
15971.0,17,12,81.39,0,0
15973.0,366,1,17.71,1,1
15974.0,38,7,496.24,0,0
15975.0,83,1,51.44,0,4
15976.0,164,2,235.94999999999996,1,1
15977.0,16,2,194.96,0,4
15978.0,76,1,96.18,0,4
15980.0,88,3,89.11999999999999,0,4
15981.0,24,8,214.15000000000003,0,0
15983.0,21,4,237.39999999999998,0,0
15984.0,2,10,737.36,2,3
15985.0,122,2,67.35000000000002,0,4
15986.0,29,1,12.559999999999997,0,4
15987.0,11,7,301.65,0,0
15988.0,18,1,93.2,0,4
15990.0,43,2,158.84999999999997,0,4
15992.0,3,1,18.330000000000002,0,4
15993.0,8,7,1233.0099999999998,2,3
15994.0,54,1,118.58,0,4
15996.0,87,6,517.96,0,0
15998.0,36,5,1291.79,2,3
16000.0,2,3,30.11,0,4
16003.0,29,5,516.9,0,0
16005.0,11,4,517.44,0,0
16006.0,210,1,12.620000000000001,1,1
16007.0,47,4,687.6600000000001,0,0
16008.0,23,3,69.68,0,4
16009.0,21,4,298.25,0,0
16010.0,245,3,191.24999999999997,1,1
16011.0,7,16,448.65,2,3
16012.0,34,3,243.22999999999996,0,0
16014.0,37,3,406.34999999999997,0,0
16015.0,3,3,226.82,0,0
16016.0,2,8,703.46,2,3
16017.0,46,1,85.62,0,4
16018.0,38,2,92.51,0,4
16019.0,46,9,532.88,2,3
16020.0,16,3,112.45000000000002,0,4
16022.0,259,1,251.47999999999996,1,1
16023.0,45,3,316.06,0,0
16024.0,11,1,71.35,0,4
16025.0,29,1,55.34,0,4
16026.0,42,1,41.14,0,4
16027.0,91,6,216.15999999999997,0,0
16030.0,309,1,67.10000000000001,1,1
16031.0,91,2,278.97,0,4
16034.0,195,3,56.199999999999996,1,1
16036.0,86,2,117.34999999999998,0,4
16037.0,269,3,121.78000000000003,1,1
16038.0,7,3,82.94000000000001,0,4
16040.0,64,3,254.24,0,4
16041.0,30,3,32.339999999999996,0,4
16042.0,21,5,211.06999999999994,0,0
16043.0,37,4,175.76999999999992,0,0
16045.0,119,4,237.28999999999996,0,4
16048.0,372,2,12.97,1,1
16049.0,39,3,630.23,0,0
16050.0,173,1,25.85,1,1
16052.0,53,1,84.61,0,4
16053.0,32,2,242.23999999999998,0,4
16054.0,144,1,279.86999999999995,0,4
16055.0,220,1,71.89999999999999,1,1
16056.0,44,1,256.08000000000004,0,4
16057.0,15,7,487.41,0,0
16059.0,65,6,559.6800000000001,0,0
16062.0,9,4,174.24,0,0
16063.0,259,1,51.58000000000001,1,1
16065.0,364,1,138.62,1,1
16066.0,16,5,316.2399999999999,0,0
16070.0,21,2,69.45,0,4
16071.0,44,1,57.480000000000004,0,4
16072.0,287,1,193.19,1,1
16073.0,296,1,2.55,1,1
16076.0,2,10,327.79,2,0
16078.0,283,1,4.95,1,1
16079.0,16,3,62.4,0,4
16080.0,81,2,17.92,0,4
16081.0,55,5,635.06,0,0
16083.0,100,2,48.81999999999999,0,4
16084.0,298,1,100.53999999999999,1,1
16085.0,22,5,398.65,0,0
16086.0,58,5,125.59,0,0
16091.0,154,2,51.150000000000006,1,4
16092.0,114,3,111.01999999999998,0,4
16093.0,106,1,0.85,0,4
16094.0,11,4,227.3,0,0
16096.0,263,1,159.23000000000002,1,1
16097.0,239,1,53.599999999999994,1,1
16098.0,87,7,296.44999999999993,0,0
16099.0,49,3,72.86999999999999,0,4
16101.0,70,1,188.78,0,4
16102.0,41,3,148.13,0,4
16103.0,6,6,221.14999999999998,0,0
16104.0,61,1,97.48,0,4
16105.0,248,1,15.340000000000002,1,1
16106.0,65,1,9.08,0,4
16107.0,17,7,135.31,0,0
16108.0,84,1,94.13,0,4
16109.0,218,2,28.419999999999995,1,1
16110.0,44,3,802.3199999999999,0,0
16112.0,142,4,8.92,0,4
16113.0,182,1,79.53,1,1
16114.0,170,1,26.75,1,1
16115.0,9,8,669.36,2,3
16116.0,211,1,148.48999999999998,1,1
16117.0,189,1,73.47,1,1
16119.0,7,2,34.11,0,4
16120.0,58,4,54.21,0,4
16121.0,56,2,416.62,0,0
16122.0,72,4,60.16000000000001,0,4
16123.0,51,1,49.72,0,4
16124.0,316,1,94.05,1,1
16125.0,366,1,41.720000000000006,1,1
16126.0,28,4,427.44,0,0
16127.0,38,1,124.25,0,4
16128.0,17,5,215.83,0,0
16131.0,51,6,253.00999999999996,0,0
16134.0,21,2,71.66000000000001,0,4
16135.0,262,1,72.30000000000001,1,1
16136.0,59,3,98.26000000000002,0,4
16139.0,18,3,85.97,0,4
16140.0,65,2,62.71000000000001,0,4
16141.0,87,1,140.64999999999998,0,4
16142.0,249,1,106.44000000000001,1,1
16143.0,2,6,484.15999999999985,0,0
16144.0,246,1,10.95,1,1
16145.0,8,11,502.55,2,3
16146.0,156,3,60.74,1,4
16147.0,133,1,86.03,0,4
16148.0,295,1,1.06,1,1
16149.0,4,2,22.57,0,4
16150.0,42,5,354.38999999999993,0,0
16152.0,268,1,173.30999999999997,1,1
16153.0,49,5,266.19,0,0
16156.0,8,9,400.01,2,0
16157.0,15,3,62.019999999999996,0,4
16159.0,281,1,26.199999999999996,1,1
16160.0,64,2,34.82,0,4
16161.0,1,19,1508.29,2,2
16162.0,251,1,18.7,1,1
16163.0,231,2,28.75,1,1
16164.0,16,3,82.74,0,4
16168.0,10,27,324.91999999999996,2,2
16169.0,7,4,175.93999999999997,0,0
16170.0,50,6,260.04,0,0
16171.0,58,1,10.25,0,4
16172.0,94,5,133.38,0,4
16173.0,15,6,338.86,0,0
16174.0,125,3,85.68000000000002,0,4
16175.0,93,4,208.37,0,4
16177.0,49,1,81.15,0,4
16178.0,137,1,25.55,0,4
16179.0,60,1,41.06,0,4
16180.0,99,8,393.95,0,0
16181.0,72,1,26.529999999999994,0,4
16182.0,71,4,59.35999999999999,0,4
16183.0,66,1,52.730000000000004,0,4
16184.0,63,6,180.35999999999996,0,0
16185.0,16,2,102.37,0,4
16186.0,22,12,400.90999999999997,2,3
16187.0,31,15,639.11,2,3
16188.0,44,4,148.86,0,4
16189.0,15,2,43.379999999999995,0,4
16190.0,39,1,43.120000000000005,0,4
16191.0,2,13,301.88,2,3
16193.0,236,1,44.6,1,1
16198.0,74,1,62.690999999999995,0,4
16200.0,3,2,464.55,0,0
16201.0,2,4,224.49999999999997,0,0
16202.0,360,1,62.730000000000004,1,1
16203.0,58,4,100.64999999999999,0,4
16204.0,22,1,117.2,0,4
16205.0,30,4,218.01999999999998,0,0
16206.0,54,4,147.79999999999998,0,4
16207.0,24,1,80.88,0,4
16208.0,44,2,208.51,0,4
16209.0,88,5,114.26000000000002,0,4
16210.0,1,18,462.19,2,3
16211.0,88,1,87.58999999999997,0,4
16212.0,18,2,183.19,0,4
16213.0,78,1,22.9,0,4
16214.0,170,3,199.12000000000003,1,1
16215.0,80,1,60.0,0,4
16216.0,266,1,332.68999999999994,1,1
16217.0,234,2,63.15000000000001,1,1
16218.0,29,7,140.39,0,0
16221.0,36,3,218.3,0,4
16222.0,317,1,441.82,1,1
16224.0,56,4,235.51000000000002,0,0
16225.0,44,5,320.7099999999999,0,0
16226.0,202,3,14.14,1,1
16227.0,224,1,19.88,1,1
16229.0,86,2,158.15000000000006,0,4
16230.0,189,2,68.27000000000001,1,1
16232.0,43,4,90.50000000000001,0,4
16233.0,70,3,79.83,0,4
16235.0,40,5,221.92999999999995,0,0
16236.0,77,1,57.55,0,4
16239.0,56,2,44.3,0,4
16240.0,23,2,551.8999999999999,0,0
16241.0,9,13,1469.6399999999999,2,2
16242.0,7,7,710.33,2,3
16243.0,33,2,297.91,0,4
16244.0,211,2,233.61999999999998,1,1
16245.0,23,3,263.19999999999993,0,0
16247.0,169,1,43.379999999999995,1,1
16248.0,61,1,14.22,0,4
16249.0,52,5,240.34,0,0
16250.0,260,2,74.12,1,1
16253.0,66,2,211.43999999999997,0,4
16255.0,16,8,769.77,2,3
16256.0,266,1,30.43,1,1
16257.0,176,1,46.95,1,1
16258.0,44,5,409.61,0,0
16260.0,50,1,96.59999999999998,0,4
16261.0,16,4,415.34000000000003,0,0
16265.0,8,9,965.9200000000001,2,3
16266.0,73,7,240.02999999999997,0,0
16268.0,70,2,191.66,0,4
16270.0,352,1,174.02999999999994,1,1
16271.0,2,5,220.59000000000003,0,0
16272.0,116,1,43.43000000000001,0,4
16274.0,372,1,286.59999999999997,1,1
16275.0,196,1,144.76999999999998,1,1
16276.0,176,1,11.95,1,1
16278.0,99,1,226.21,0,4
16279.0,20,3,234.18,0,0
16281.0,71,1,40.35,0,4
16282.0,339,1,30.050000000000004,1,1
16283.0,5,5,401.25,0,0
16284.0,30,2,230.91000000000003,0,4
16287.0,169,1,17.9,1,1
16292.0,121,1,40.129999999999995,0,4
16293.0,21,10,490.98000000000013,2,3
16295.0,9,4,297.58,0,0
16297.0,268,1,55.830000000000005,1,1
16298.0,22,3,109.92,0,4
16302.0,126,1,19.38,0,4
16303.0,25,3,463.10999999999996,0,0
16305.0,138,1,37.03,0,4
16306.0,213,6,66.71,1,1
16308.0,37,4,1.28,0,4
16309.0,105,2,101.56,0,4
16311.0,17,2,91.52000000000001,0,4
16313.0,2,2,49.56999999999999,0,4
16315.0,330,1,74.92,1,1
16316.0,63,8,756.5799999999999,2,3
16317.0,119,3,205.57999999999996,0,4
16318.0,34,1,47.00000000000001,0,4
16319.0,217,1,16.85,1,1
16320.0,171,2,138.91,1,1
16321.0,71,5,44.10000000000001,0,4
16322.0,0,2,90.19999999999999,0,4
16323.0,195,1,4.15,1,1
16324.0,127,3,251.41,0,4
16325.0,46,3,66.43,0,4
16326.0,5,14,1580.6400000000003,2,2
16327.0,13,6,666.73,2,3
16330.0,17,3,104.25999999999999,0,4
16332.0,27,7,426.38,0,0
16333.0,7,22,47.980000000000004,2,3
16337.0,36,1,30.400000000000002,0,4
16338.0,156,1,41.08,1,1
16339.0,283,1,105.15,1,1
16340.0,106,1,232.39000000000001,0,4
16341.0,24,4,140.39,0,4
16342.0,74,4,84.05000000000001,0,4
16343.0,15,2,128.55,0,4
16344.0,157,1,11.4,1,1
16345.0,43,1,163.22999999999996,0,4
16347.0,10,2,346.13,0,0
16348.0,31,7,673.77,2,3
16349.0,290,1,53.5,1,1
16350.0,20,4,196.01,0,0
16351.0,332,1,15.899999999999999,1,1
16352.0,17,2,54.93,0,4
16353.0,3,23,283.02,2,3
16354.0,62,2,122.39000000000001,0,4
16356.0,197,3,68.24000000000001,1,1
16357.0,32,3,155.70999999999998,0,4
16358.0,0,4,205.82999999999996,0,0
16359.0,6,9,537.45,2,3
16360.0,4,6,1508.54,2,3
16361.0,9,4,327.3,0,0
16362.0,31,5,233.02999999999997,0,0
16363.0,52,1,14.780000000000001,0,4
16364.0,11,2,183.04,0,4
16365.0,17,9,262.3,0,0
16366.0,18,1,50.91999999999999,0,4
16367.0,36,2,303.89,0,4
16368.0,1,2,183.14999999999998,0,4
16369.0,17,3,274.59000000000003,0,0
16370.0,81,4,657.72,0,0
16372.0,32,2,257.8,0,4
16374.0,65,2,284.55000000000007,0,4
16376.0,8,2,318.84,0,0
16377.0,266,1,2.67,1,1
16378.0,246,3,41.45,1,1
16379.0,3,4,214.20000000000002,0,0
16380.0,60,1,57.6,0,4
16383.0,74,2,232.90999999999997,0,4
16384.0,89,2,115.60000000000001,0,4
16385.0,59,3,150.20000000000002,0,4
16386.0,28,2,145.99,0,4
16387.0,322,1,12.64,1,1
16389.0,52,4,94.46999999999998,0,4
16392.0,269,1,89.63000000000001,1,1
16393.0,1,13,652.3999999999999,2,3
16394.0,56,5,102.22,0,4
16395.0,60,5,416.51,0,0
16398.0,153,2,454.65999999999997,0,0
16399.0,18,2,201.92999999999998,0,4
16400.0,94,1,87.41000000000001,0,4
16401.0,0,12,268.33,2,3
16402.0,264,2,160.09999999999994,1,1
16403.0,311,1,16.099999999999998,1,1
16404.0,69,1,118.80000000000003,0,4
16405.0,301,2,11.65,1,1
16406.0,18,1,111.03000000000002,0,4
16407.0,12,10,509.2499999999999,2,3
16409.0,35,5,628.22,0,0
16411.0,18,2,91.59,0,4
16412.0,53,1,72.55000000000001,0,4
16413.0,56,1,78.31,0,4
16414.0,21,2,49.449999999999996,0,4
16415.0,43,1,98.15000000000002,0,4
16416.0,26,3,215.98000000000002,0,4
16418.0,44,3,383.75,0,0
16419.0,112,6,220.10999999999996,0,0
16423.0,24,1,34.48,0,4
16424.0,190,1,19.990000000000002,1,1
16425.0,301,1,87.60999999999999,1,1
16426.0,1,10,776.24,2,3
16427.0,262,2,13.4,1,1
16429.0,105,1,39.900000000000006,0,4
16430.0,56,1,26.15,0,4
16431.0,212,3,152.19,1,1
16432.0,63,1,25.339999999999996,0,4
16433.0,27,1,32.410000000000004,0,4
16434.0,28,7,355.08,0,0
16438.0,5,5,289.61,0,0
16440.0,7,5,625.77,0,0
16441.0,66,2,79.0,0,4
16442.0,1,3,389.33,0,0
16444.0,45,4,199.54999999999995,0,0
16445.0,33,1,165.82000000000002,0,4
